,network,node,k,ke,keN,s,sN,kc,kcN,bias
0,EGFR & ErbB Signaling,rin1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,stat1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,EGFR & ErbB Signaling,rasgap,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,EGFR & ErbB Signaling,sos1r,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,esp8r,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,pten,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,pdk1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,ship2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,pp2a,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,nrg1b,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,hbegf,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,nrg2a,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,mtorr,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,ar,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,egf,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,pp2b,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,nrg2b,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,erbb1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,btc,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,bir,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,pi3kr,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,erbb2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,tgfa,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,csrc,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,epr,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,erbb3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,erbb4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,nrg4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,nrg3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,mkp,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,EGFR & ErbB Signaling,nrg1a,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FA BRCA pathway,FANCD1N,4,1.6979166666666665,0.42447916666666663,1.25,0.3125,0.4479166666666665,0.11197916666666663,0.3125
0,FA BRCA pathway,FANCJBRCA1,4,2.0,0.5,1.5,0.375,0.5,0.125,0.5625
0,FA BRCA pathway,DSB,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,FA BRCA pathway,CHK2,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,FA BRCA pathway,PCNATLS,4,1.25,0.3125,0.75,0.1875,0.5,0.125,0.125
0,FA BRCA pathway,CHKREC,7,1.767578125,0.2525111607142857,1.265625,0.18080357142857142,0.501953125,0.07170758928571427,0.4453125
0,FA BRCA pathway,USP1,4,1.6979166666666665,0.42447916666666663,1.25,0.3125,0.4479166666666665,0.11197916666666663,0.3125
0,FA BRCA pathway,BRCA1,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,FA BRCA pathway,ssDNARPA,6,1.4515624999999996,0.24192708333333326,0.625,0.10416666666666667,0.8265624999999996,0.1377604166666666,0.078125
0,FA BRCA pathway,MRN,6,1.2843750000000007,0.21406250000000013,0.4375,0.07291666666666667,0.8468750000000007,0.14114583333333347,0.046875
0,FA BRCA pathway,KU,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,FA BRCA pathway,DNAPK,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,FA BRCA pathway,FAN1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,FA BRCA pathway,ADD,5,1.8020833333333335,0.3604166666666667,1.3125,0.2625,0.4895833333333335,0.09791666666666671,0.34375
0,FA BRCA pathway,FAcore,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,FA BRCA pathway,NHEJ,9,1.9140648251488077,0.21267386946097863,0.90234375,0.10026041666666667,1.0117210751488077,0.11241345279431196,0.123046875
0,FA BRCA pathway,MUS81,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FA BRCA pathway,RAD51,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,FA BRCA pathway,ATR,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,FA BRCA pathway,HRR,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.03125
0,FA BRCA pathway,FANCD2I,6,1.677083333333333,0.27951388888888884,1.0625,0.17708333333333334,0.614583333333333,0.1024305555555555,0.203125
0,FA BRCA pathway,CHK1,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,FA BRCA pathway,FANCM,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,FA BRCA pathway,H2AX,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,FA BRCA pathway,ATM,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,FA BRCA pathway,XPF,6,1.821614583333333,0.3036024305555555,1.3125,0.21875,0.509114583333333,0.08485243055555552,0.359375
0,FA BRCA pathway,ICL,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,FA BRCA pathway,p53,6,1.9781250000000004,0.3296875000000001,1.375,0.22916666666666666,0.6031250000000004,0.10052083333333342,0.359375
0,Fanconi anemia and checkpoint recovery,FAHRR,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Fanconi anemia and checkpoint recovery,ATR,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Fanconi anemia and checkpoint recovery,NUC2,7,2.097005208333334,0.2995721726190477,1.390625,0.19866071428571427,0.7063802083333339,0.10091145833333345,0.3046875
0,Fanconi anemia and checkpoint recovery,DSB,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,Fanconi anemia and checkpoint recovery,NHEJ,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.03125
0,Fanconi anemia and checkpoint recovery,TLS,3,1.25,0.4166666666666667,1.0,0.3333333333333333,0.25,0.08333333333333337,0.25
0,Fanconi anemia and checkpoint recovery,p53,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Fanconi anemia and checkpoint recovery,CHKREC,8,1.6968749999999986,0.21210937499999982,1.1875,0.1484375,0.5093749999999986,0.06367187499999982,0.47265625
0,Fanconi anemia and checkpoint recovery,FAcore,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Fanconi anemia and checkpoint recovery,NUC1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Fanconi anemia and checkpoint recovery,FANCD2I,5,1.5208333333333335,0.3041666666666667,1.0,0.2,0.5208333333333335,0.10416666666666669,0.1875
0,Fanconi anemia and checkpoint recovery,ATM,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Fanconi anemia and checkpoint recovery,ADD,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Fanconi anemia and checkpoint recovery,ICL,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Fanconi anemia and checkpoint recovery,HRR2,7,1.3874999999999993,0.19821428571428562,0.34375,0.049107142857142856,1.0437499999999993,0.14910714285714277,0.03125
0,FGF pathway of Drosophila Signalling Pathways,Btl,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Drk,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,FGF pathway of Drosophila Signalling Pathways,Dsor1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Htl,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,FGF pathway of Drosophila Signalling Pathways,Rl,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,FGF pathway of Drosophila Signalling Pathways,Aop,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Stumps,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,FGF pathway of Drosophila Signalling Pathways,Ras,3,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Targets,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,FGF pathway of Drosophila Signalling Pathways,Raf,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,FGF pathway of Drosophila Signalling Pathways,PLCg,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Sos,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Pnt,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Gap,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Ths,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Sty,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Cnk,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Msk,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Src42,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Pyr,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Csw,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Bnl,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,FGF pathway of Drosophila Signalling Pathways,Ksr,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,MIG3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,MLS1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Glucose Repression Signaling 2009,Gal2p,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,SCF_grr1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,MTH1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Glucose Repression Signaling 2009,maltose_int,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,SUC2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,HXT4,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Glucose Repression Signaling 2009,ACS1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,PCK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Yck1p,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,HXT8,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Snf1p,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Glucose Repression Signaling 2009,Rgt1p,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Glucose Repression Signaling 2009,Snf3p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,MalRp,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,IDP2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,SFC1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,GAL7,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Glc7Reg1,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Glucose Repression Signaling 2009,MalTp,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,GAL4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,HXT3,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Glucose Repression Signaling 2009,4ORFs,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,SIP4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Mig3p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,Sip4p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,MEL1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Glucose Repression Signaling 2009,GAL1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,MALR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Mth1p,5,1.7708333333333335,0.3541666666666667,1.3125,0.2625,0.4583333333333335,0.09166666666666667,0.40625
0,Glucose Repression Signaling 2009,CAT8,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Gal11p,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Cat8p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,ICL1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Glucose Repression Signaling 2009,JEN1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,GAL10,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Rgt2p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,GAL3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,MDH2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Glucose Repression Signaling 2009,Gal4p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,MIG2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,MALS,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,Gal3p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,Mig2p,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,HXT2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,HXT1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Glucose Repression Signaling 2009,Std1p,5,1.7708333333333335,0.3541666666666667,1.3125,0.2625,0.4583333333333335,0.09166666666666667,0.40625
0,Glucose Repression Signaling 2009,Mig1p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,galactose_int,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Glucose Repression Signaling 2009,GAL5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Gal1p,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,FBP1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Glucose Repression Signaling 2009,HXT5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,Gal80p,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Glucose Repression Signaling 2009,GAL2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,SNF4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,maltose_ext,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,STD1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,RGT2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,MIG1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,REG1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,SNF3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,GLC7,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,GAL80,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,MALT,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,glucose_ext,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,YCK1_2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,galactose_ext,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,GRR1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,RGT1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,SNF1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Glucose Repression Signaling 2009,GAL11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,ROS,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,NOS,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,AGB1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,KAP,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Guard Cell Abscisic Acid Signaling,cGMP,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,GPA1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Guard Cell Abscisic Acid Signaling,AnionEM,3,2.0,0.6666666666666666,1.5,0.5,0.5,0.16666666666666663,0.5
0,Guard Cell Abscisic Acid Signaling,PA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,Ca2_c,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Guard Cell Abscisic Acid Signaling,S1P,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,pH,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,CIS,4,2.0,0.5,1.5,0.375,0.5,0.125,0.4375
0,Guard Cell Abscisic Acid Signaling,OST1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,GC,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,ABI1,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Guard Cell Abscisic Acid Signaling,SphK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,ROP2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,NO,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Guard Cell Abscisic Acid Signaling,RCN1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,Depolar,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.96875
0,Guard Cell Abscisic Acid Signaling,PEPC,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,cADPR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,InsPK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,Atrboh,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,Guard Cell Abscisic Acid Signaling,Actin,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Guard Cell Abscisic Acid Signaling,CaIM,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Guard Cell Abscisic Acid Signaling,Malate,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Guard Cell Abscisic Acid Signaling,RAC1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Guard Cell Abscisic Acid Signaling,InsP3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,InsP6,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,KOUT,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Guard Cell Abscisic Acid Signaling,HTPase,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Guard Cell Abscisic Acid Signaling,PLC,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Guard Cell Abscisic Acid Signaling,ROP10,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,KEV,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,ADPRc,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,Ca2_ATPase,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,NIA12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,Closure,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,Guard Cell Abscisic Acid Signaling,PLD,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,ERA1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,ABA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,GCR1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Guard Cell Abscisic Acid Signaling,ABH1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,HCC1954 Breast Cell Line Long-term ErbB Network,CyclinB1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,HCC1954 Breast Cell Line Long-term ErbB Network,ERBB3,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,HCC1954 Breast Cell Line Long-term ErbB Network,CyclinD1,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.96875
0,HCC1954 Breast Cell Line Long-term ErbB Network,p38,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,HCC1954 Breast Cell Line Long-term ErbB Network,RPS6,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,HCC1954 Breast Cell Line Long-term ErbB Network,p70S6K,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,HCC1954 Breast Cell Line Long-term ErbB Network,TSC2,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,HCC1954 Breast Cell Line Long-term ErbB Network,PTEN,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,HCC1954 Breast Cell Line Long-term ErbB Network,PRAS,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,HCC1954 Breast Cell Line Long-term ErbB Network,Nfkb,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,HCC1954 Breast Cell Line Long-term ErbB Network,RB,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,HCC1954 Breast Cell Line Long-term ErbB Network,AKT,6,1.578125,0.2630208333333333,1.125,0.1875,0.453125,0.07552083333333331,0.484375
0,HCC1954 Breast Cell Line Long-term ErbB Network,GSKa_b,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,HCC1954 Breast Cell Line Long-term ErbB Network,BAX,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,HCC1954 Breast Cell Line Long-term ErbB Network,ERBB1,6,1.578125,0.2630208333333333,1.0625,0.17708333333333334,0.515625,0.08593749999999997,0.234375
0,HCC1954 Breast Cell Line Long-term ErbB Network,cRAF,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,HCC1954 Breast Cell Line Long-term ErbB Network,cJUN,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,HCC1954 Breast Cell Line Long-term ErbB Network,p53,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,HCC1954 Breast Cell Line Long-term ErbB Network,ERK1_2,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,HCC1954 Breast Cell Line Long-term ErbB Network,ERBB2,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,HCC1954 Breast Cell Line Long-term ErbB Network,FOXO1_3a,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,HCC1954 Breast Cell Line Long-term ErbB Network,pertuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,HCC1954 Breast Cell Line Long-term ErbB Network,erlotinib,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,HCC1954 Breast Cell Line Long-term ErbB Network,trastuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,HCC1954 Breast Cell Line Long-term ErbB Network,stimulus,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
